step time Total Potential Kinetic Kinetic_1 Kinetic_2 Kinetic_3
6422 6.422 -0.0261242 -0.0519361 0.0258119 1.55631e-05 0.0146335 0.0111629
6423 6.423 -0.0261236 -0.0519384 0.0258148 1.57017e-05 0.0146368 0.0111623
6424 6.424 -0.026123 -0.0519406 0.0258176 1.58415e-05 0.0146401 0.0111616
6425 6.425 -0.0261223 -0.0519428 0.0258205 1.59824e-05 0.0146435 0.011161
6426 6.426 -0.0261217 -0.051945 0.0258234 1.61244e-05 0.0146468 0.0111604
6427 6.427 -0.026121 -0.0519473 0.0258262 1.62676e-05 0.0146502 0.0111598
6428 6.428 -0.0261204 -0.0519495 0.0258291 1.64119e-05 0.0146535 0.0111592
6429 6.429 -0.0261198 -0.0519518 0.025832 1.65573e-05 0.0146569 0.0111586
6430 6.43 -0.0261191 -0.051954 0.0258349 1.67038e-05 0.0146602 0.011158
6431 6.431 -0.0261185 -0.0519563 0.0258378 1.68515e-05 0.0146636 0.0111574
6432 6.432 -0.0261179 -0.0519585 0.0258407 1.70003e-05 0.0146669 0.0111568
6433 6.433 -0.0261172 -0.0519608 0.0258436 1.71503e-05 0.0146703 0.0111562
6434 6.434 -0.0261166 -0.0519631 0.0258465 1.73013e-05 0.0146736 0.0111556
6435 6.435 -0.0261159 -0.0519653 0.0258494 1.74535e-05 0.014677 0.011155
6436 6.436 -0.0261153 -0.0519676 0.0258523 1.76069e-05 0.0146803 0.0111544
6437 6.437 -0.0261147 -0.0519699 0.0258552 1.77613e-05 0.0146837 0.0111538
6438 6.438 -0.026114 -0.0519722 0.0258581 1.79169e-05 0.014687 0.0111532
6439 6.439 -0.0261134 -0.0519744 0.0258611 1.80736e-05 0.0146904 0.0111526
6440 6.44 -0.0261127 -0.0519767 0.025864 1.82314e-05 0.0146937 0.0111521
6441 6.441 -0.0261121 -0.051979 0.0258669 1.83904e-05 0.0146971 0.0111515
6442 6.442 -0.0261115 -0.0519813 0.0258699 1.85505e-05 0.0147004 0.0111509
6443 6.443 -0.0261108 -0.0519836 0.0258728 1.87117e-05 0.0147037 0.0111503
6444 6.444 -0.0261102 -0.0519859 0.0258757 1.88741e-05 0.0147071 0.0111498
6445 6.445 -0.0261095 -0.0519882 0.0258787 1.90376e-05 0.0147104 0.0111492
6446 6.446 -0.0261089 -0.0519905 0.0258816 1.92022e-05 0.0147138 0.0111487
6447 6.447 -0.0261083 -0.0519928 0.0258846 1.93679e-05 0.0147171 0.0111481
6448 6.448 -0.0261076 -0.0519951 0.0258875 1.95347e-05 0.0147204 0.0111475
6449 6.449 -0.026107 -0.0519975 0.0258905 1.97027e-05 0.0147238 0.011147
6450 6.45 -0.0261063 -0.0519998 0.0258934 1.98718e-05 0.0147271 0.0111465
6451 6.451 -0.0261057 -0.0520021 0.0258964 2.00421e-05 0.0147305 0.0111459
6452 6.452 -0.0261051 -0.0520044 0.0258994 2.02134e-05 0.0147338 0.0111454
6453 6.453 -0.0261044 -0.0520068 0.0259023 2.03859e-05 0.0147371 0.0111448
6454 6.454 -0.0261038 -0.0520091 0.0259053 2.05595e-05 0.0147405 0.0111443
6455 6.455 -0.0261031 -0.0520114 0.0259083 2.07342e-05 0.0147438 0.0111438
6456 6.456 -0.0261025 -0.0520137 0.0259113 2.091e-05 0.0147471 0.0111432
6457 6.457 -0.0261018 -0.0520161 0.0259142 2.1087e-05 0.0147505 0.0111427
6458 6.458 -0.0261012 -0.0520184 0.0259172 2.12651e-05 0.0147538 0.0111422
6459 6.459 -0.0261006 -0.0520208 0.0259202 2.14443e-05 0.0147571 0.0111417
6460 6.46 -0.0260999 -0.0520231 0.0259232 2.16246e-05 0.0147604 0.0111411
6461 6.461 -0.0260993 -0.0520255 0.0259262 2.1806e-05 0.0147637 0.0111406
6462 6.462 -0.0260986 -0.0520278 0.0259292 2.19886e-05 0.0147671 0.0111401
6463 6.463 -0.026098 -0.0520301 0.0259322 2.21723e-05 0.0147704 0.0111396
6464 6.464 -0.0260973 -0.0520325 0.0259352 2.23571e-05 0.0147737 0.0111391
6465 6.465 -0.0260967 -0.0520349 0.0259382 2.2543e-05 0.014777 0.0111386
6466 6.466 -0.026096 -0.0520372 0.0259412 2.273e-05 0.0147803 0.0111381
6467 6.467 -0.0260954 -0.0520396 0.0259442 2.29181e-05 0.0147836 0.0111376
6468 6.468 -0.0260948 -0.0520419 0.0259472 2.31074e-05 0.0147869 0.0111371
6469 6.469 -0.0260941 -0.0520443 0.0259502 2.32977e-05 0.0147902 0.0111366
6470 6.47 -0.0260935 -0.0520466 0.0259532 2.34892e-05 0.0147935 0.0111362
6471 6.471 -0.0260928 -0.052049 0.0259562 2.36818e-05 0.0147968 0.0111357
6472 6.472 -0.0260922 -0.0520514 0.0259592 2.38755e-05 0.0148001 0.0111352
6473 6.473 -0.0260915 -0.0520537 0.0259622 2.40703e-05 0.0148034 0.0111347
6474 6.474 -0.0260909 -0.0520561 0.0259652 2.42662e-05 0.0148067 0.0111342
6475 6.475 -0.0260902 -0.0520585 0.0259682 2.44632e-05 0.01481 0.0111338
6476 6.476 -0.0260896 -0.0520608 0.0259713 2.46613e-05 0.0148133 0.0111333
6477 6.477 -0.0260889 -0.0520632 0.0259743 2.48605e-05 0.0148166 0.0111328
6478 6.478 -0.0260883 -0.0520656 0.0259773 2.50609e-05 0.0148199 0.0111324
6479 6.479 -0.0260876 -0.052068 0.0259803 2.52623e-05 0.0148231 0.0111319
6480 6.48 -0.026087 -0.0520703 0.0259833 2.54649e-05 0.0148264 0.0111315
6481 6.481 -0.0260863 -0.0520727 0.0259864 2.56685e-05 0.0148297 0.011131
6482 6.482 -0.0260857 -0.0520751 0.0259894 2.58733e-05 0.014833 0.0111306
6483 6.483 -0.0260851 -0.0520775 0.0259924 2.60791e-05 0.0148362 0.0111301
6484 6.484 -0.0260844 -0.0520798 0.0259954 2.6286e-05 0.0148395 0.0111297
6485 6.485 -0.0260838 -0.0520822 0.0259985 2.64941e-05 0.0148427 0.0111292
6486 6.486 -0.0260831 -0.0520846 0.0260015 2.67032e-05 0.014846 0.0111288
6487 6.487 -0.0260825 -0.052087 0.0260045 2.69134e-05 0.0148492 0.0111284
6488 6.488 -0.0260818 -0.0520893 0.0260075 2.71248e-05 0.0148525 0.0111279
6489 6.489 -0.0260812 -0.0520917 0.0260106 2.73372e-05 0.0148557 0.0111275
6490 6.49 -0.0260805 -0.0520941 0.0260136 2.75507e-05 0.014859 0.0111271
6491 6.491 -0.0260799 -0.0520965 0.0260166 2.77653e-05 0.0148622 0.0111267
6492 6.492 -0.0260792 -0.0520989 0.0260197 2.7981e-05 0.0148654 0.0111262
6493 6.493 -0.0260786 -0.0521012 0.0260227 2.81978e-05 0.0148687 0.0111258
6494 6.494 -0.0260779 -0.0521036 0.0260257 2.84156e-05 0.0148719 0.0111254
6495 6.495 -0.0260773 -0.052106 0.0260288 2.86346e-05 0.0148751 0.011125
6496 6.496 -0.0260766 -0.0521084 0.0260318 2.88546e-05 0.0148783 0.0111246
6497 6.497 -0.026076 -0.0521108 0.0260348 2.90758e-05 0.0148816 0.0111242
6498 6.498 -0.0260753 -0.0521131 0.0260378 2.9298e-05 0.0148848 0.0111238
6499 6.499 -0.0260747 -0.0521155 0.0260409 2.95212e-05 0.014888 0.0111234
6500 6.5 -0.026074 -0.0521179 0.0260439 2.97456e-05 0.0148912 0.011123
6501 6.501 -0.0260733 -0.0521203 0.0260469 2.9971e-05 0.0148944 0.0111226
6502 6.502 -0.0260727 -0.0521227 0.02605 3.01976e-05 0.0148976 0.0111222
6503 6.503 -0.026072 -0.052125 0.026053 3.04252e-05 0.0149007 0.0111218
6504 6.504 -0.0260714 -0.0521274 0.026056 3.06538e-05 0.0149039 0.0111214
6505 6.505 -0.0260707 -0.0521298 0.0260591 3.08836e-05 0.0149071 0.0111211
6506 6.506 -0.0260701 -0.0521322 0.0260621 3.11144e-05 0.0149103 0.0111207
6507 6.507 -0.0260694 -0.0521345 0.0260651 3.13462e-05 0.0149134 0.0111203
6508 6.508 -0.0260688 -0.0521369 0.0260681 3.15792e-05 0.0149166 0.01112
6509 6.509 -0.0260681 -0.0521393 0.0260712 3.18132e-05 0.0149198 0.0111196
6510 6.51 -0.0260675 -0.0521417 0.0260742 3.20483e-05 0.0149229 0.0111192
6511 6.511 -0.0260668 -0.052144 0.0260772 3.22844e-05 0.0149261 0.0111189
6512 6.512 -0.0260662 -0.0521464 0.0260802 3.25216e-05 0.0149292 0.0111185
6513 6.513 -0.0260655 -0.0521488 0.0260833 3.27599e-05 0.0149324 0.0111182
6514 6.514 -0.0260649 -0.0521511 0.0260863 3.29992e-05 0.0149355 0.0111178
6515 6.515 -0.0260642 -0.0521535 0.0260893 3.32396e-05 0.0149386 0.0111175
6516 6.516 -0.0260635 -0.0521559 0.0260923 3.3481e-05 0.0149417 0.0111171
6517 6.517 -0.0260629 -0.0521582 0.0260953 3.37235e-05 0.0149449 0.0111168
6518 6.518 -0.0260622 -0.0521606 0.0260984 3.3967e-05 0.014948 0.0111164
6519 6.519 -0.0260616 -0.052163 0.0261014 3.42116e-05 0.0149511 0.0111161
6520 6.52 -0.0260609 -0.0521653 0.0261044 3.44572e-05 0.0149542 0.0111158
6521 6.521 -0.0260603 -0.0521677 0.0261074 3.47039e-05 0.0149573 0.0111154
6522 6.522 -0.0260596 -0.05217 0.0261104 3.49516e-05 0.0149604 0.0111151
6523 6.523 -0.026059 -0.0521724 0.0261134 3.52004e-05 0.0149634 0.0111148
6524 6.524 -0.0260583 -0.0521747 0.0261164 3.54502e-05 0.0149665 0.0111145
6525 6.525 -0.0260576 -0.0521771 0.0261194 3.57011e-05 0.0149696 0.0111141
6526 6.526 -0.026057 -0.0521794 0.0261224 3.5953e-05 0.0149727 0.0111138
6527 6.527 -0.0260563 -0.0521818 0.0261255 3.62059e-05 0.0149757 0.0111135
6528 6.528 -0.0260557 -0.0521841 0.0261285 3.64598e-05 0.0149788 0.0111132
6529 6.529 -0.026055 -0.0521865 0.0261315 3.67148e-05 0.0149818 0.0111129
6530 6.53 -0.0260544 -0.0521888 0.0261344 3.69708e-05 0.0149849 0.0111126
6531 6.531 -0.0260537 -0.0521911 0.0261374 3.72279e-05 0.0149879 0.0111123
6532 6.532 -0.026053 -0.0521935 0.0261404 3.74859e-05 0.0149909 0.011112
6533 6.533 -0.0260524 -0.0521958 0.0261434 3.7745e-05 0.014994 0.0111117
6534 6.534 -0.0260517 -0.0521981 0.0261464 3.80051e-05 0.014997 0.0111114
6535 6.535 -0.0260511 -0.0522005 0.0261494 3.82663e-05 0.015 0.0111111
6536 6.536 -0.0260504 -0.0522028 0.0261524 3.85284e-05 0.015003 0.0111109
6537 6.537 -0.0260497 -0.0522051 0.0261554 3.87916e-05 0.015006 0.0111106
6538 6.538 -0.0260491 -0.0522074 0.0261583 3.90557e-05 0.015009 0.0111103
6539 6.539 -0.0260484 -0.0522097 0.0261613 3.93209e-05 0.015012 0.01111
6540 6.54 -0.0260478 -0.0522121 0.0261643 3.95871e-05 0.0150149 0.0111098
6541 6.541 -0.0260471 -0.0522144 0.0261673 3.98543e-05 0.0150179 0.0111095
6542 6.542 -0.0260464 -0.0522167 0.0261702 4.01225e-05 0.0150209 0.0111092
6543 6.543 -0.0260458 -0.052219 0.0261732 4.03918e-05 0.0150238 0.011109
6544 6.544 -0.0260451 -0.0522213 0.0261761 4.0662e-05 0.0150268 0.0111087
6545 6.545 -0.0260445 -0.0522236 0.0261791 4.09332e-05 0.0150297 0.0111085
6546 6.546 -0.0260438 -0.0522259 0.0261821 4.12054e-05 0.0150326 0.0111082
6547 6.547 -0.0260431 -0.0522282 0.026185 4.14786e-05 0.0150356 0.011108
6548 6.548 -0.0260425 -0.0522304 0.026188 4.17528e-05 0.0150385 0.0111077
6549 6.549 -0.0260418 -0.0522327 0.0261909 4.20279e-05 0.0150414 0.0111075
6550 6.55 -0.0260412 -0.052235 0.0261938 4.23041e-05 0.0150443 0.0111072
6551 6.551 -0.0260405 -0.0522373 0.0261968 4.25812e-05 0.0150472 0.011107
6552 6.552 -0.0260398 -0.0522396 0.0261997 4.28594e-05 0.0150501 0.0111068
6553 6.553 -0.0260392 -0.0522418 0.0262026 4.31385e-05 0.015053 0.0111065
6554 6.554 -0.0260385 -0.0522441 0.0262056 4.34186e-05 0.0150559 0.0111063
6555 6.555 -0.0260378 -0.0522463 0.0262085 4.36996e-05 0.0150587 0.0111061
6556 6.556 -0.0260372 -0.0522486 0.0262114 4.39817e-05 0.0150616 0.0111059
6557 6.557 -0.0260365 -0.0522509 0.0262143 4.42647e-05 0.0150644 0.0111056
6558 6.558 -0.0260359 -0.0522531 0.0262172 4.45486e-05 0.0150673 0.0111054
6559 6.559 -0.0260352 -0.0522553 0.0262202 4.48336e-05 0.0150701 0.0111052
6560 6.56 -0.0260345 -0.0522576 0.0262231 4.51194e-05 0.0150729 0.011105
6561 6.561 -0.0260339 -0.0522598 0.026226 4.54063e-05 0.0150758 0.0111048
6562 6.562 -0.0260332 -0.0522621 0.0262288 4.56941e-05 0.0150786 0.0111046
6563 6.563 -0.0260325 -0.0522643 0.0262317 4.59829e-05 0.0150814 0.0111044
6564 6.564 -0.0260319 -0.0522665 0.0262346 4.62726e-05 0.0150842 0.0111042
6565 6.565 -0.0260312 -0.0522687 0.0262375 4.65632e-05 0.0150869 0.011104
6566 6.566 -0.0260305 -0.0522709 0.0262404 4.68549e-05 0.0150897 0.0111038
6567 6.567 -0.0260299 -0.0522731 0.0262433 4.71474e-05 0.0150925 0.0111036
6568 6.568 -0.0260292 -0.0522754 0.0262461 4.74409e-05 0.0150952 0.0111034
6569 6.569 -0.0260286 -0.0522775 0.026249 4.77353e-05 0.015098 0.0111033
6570 6.57 -0.0260279 -0.0522797 0.0262519 4.80307e-05 0.0151007 0.0111031
6571 6.571 -0.0260272 -0.0522819 0.0262547 4.8327e-05 0.0151035 0.0111029
6572 6.572 -0.0260266 -0.0522841 0.0262576 4.86242e-05 0.0151062 0.0111027
6573 6.573 -0.0260259 -0.0522863 0.0262604 4.89224e-05 0.0151089 0.0111026
6574 6.574 -0.0260252 -0.0522885 0.0262632 4.92214e-05 0.0151116 0.0111024
6575 6.575 -0.0260246 -0.0522906 0.0262661 4.95214e-05 0.0151143 0.0111022
6576 6.576 -0.0260239 -0.0522928 0.0262689 4.98224e-05 0.015117 0.0111021
6577 6.577 -0.0260232 -0.052295 0.0262717 5.01242e-05 0.0151197 0.0111019
6578 6.578 -0.0260226 -0.0522971 0.0262746 5.04269e-05 0.0151224 0.0111018
6579 6.579 -0.0260219 -0.0522993 0.0262774 5.07306e-05 0.015125 0.0111016
6580 6.58 -0.0260212 -0.0523014 0.0262802 5.10351e-05 0.0151277 0.0111015
6581 6.581 -0.0260206 -0.0523035 0.026283 5.13406e-05 0.0151303 0.0111013
6582 6.582 -0.0260199 -0.0523057 0.0262858 5.1647e-05 0.015133 0.0111012
6583 6.583 -0.0260192 -0.0523078 0.0262886 5.19542e-05 0.0151356 0.0111011
6584 6.584 -0.0260186 -0.0523099 0.0262914 5.22624e-05 0.0151382 0.0111009
6585 6.585 -0.0260179 -0.052312 0.0262942 5.25714e-05 0.0151408 0.0111008
6586 6.586 -0.0260172 -0.0523141 0.0262969 5.28814e-05 0.0151434 0.0111007
6587 6.587 -0.0260165 -0.0523162 0.0262997 5.31922e-05 0.015146 0.0111005
6588 6.588 -0.0260159 -0.0523183 0.0263025 5.35039e-05 0.0151486 0.0111004
6589 6.589 -0.0260152 -0.0523204 0.0263052 5.38165e-05 0.0151511 0.0111003
6590 6.59 -0.0260145 -0.0523225 0.026308 5.41299e-05 0.0151537 0.0111002
6591 6.591 -0.0260139 -0.0523246 0.0263107 5.44442e-05 0.0151562 0.0111001
6592 6.592 -0.0260132 -0.0523267 0.0263135 5.47594e-05 0.0151588 0.0110999
6593 6.593 -0.0260125 -0.0523287 0.0263162 5.50755e-05 0.0151613 0.0110998
6594 6.594 -0.0260119 -0.0523308 0.0263189 5.53924e-05 0.0151638 0.0110997
6595 6.595 -0.0260112 -0.0523328 0.0263217 5.57102e-05 0.0151663 0.0110996
6596 6.596 -0.0260105 -0.0523349 0.0263244 5.60288e-05 0.0151688 0.0110995
6597 6.597 -0.0260099 -0.0523369 0.0263271 5.63483e-05 0.0151713 0.0110994
6598 6.598 -0.0260092 -0.052339 0.0263298 5.66687e-05 0.0151738 0.0110993
6599 6.599 -0.0260085 -0.052341 0.0263325 5.69899e-05 0.0151762 0.0110993
6600 6.6 -0.0260078 -0.052343 0.0263352 5.73119e-05 0.0151787 0.0110992
6601 6.601 -0.0260072 -0.052345 0.0263379 5.76348e-05 0.0151811 0.0110991
6602 6.602 -0.0260065 -0.052347 0.0263405 5.79585e-05 0.0151836 0.011099
6603 6.603 -0.0260058 -0.052349 0.0263432 5.8283e-05 0.015186 0.0110989
6604 6.604 -0.0260052 -0.052351 0.0263459 5.86084e-05 0.0151884 0.0110989
6605 6.605 -0.0260045 -0.052353 0.0263485 5.89346e-05 0.0151908 0.0110988
6606 6.606 -0.0260038 -0.052355 0.0263512 5.92616e-05 0.0151932 0.0110987
6607 6.607 -0.0260031 -0.052357 0.0263538 5.95894e-05 0.0151956 0.0110987
6608 6.608 -0.0260025 -0.0523589 0.0263564 5.99181e-05 0.0151979 0.0110986
6609 6.609 -0.0260018 -0.0523609 0.0263591 6.02476e-05 0.0152003 0.0110985
6610 6.61 -0.0260011 -0.0523628 0.0263617 6.05778e-05 0.0152026 0.0110985
6611 6.611 -0.0260005 -0.0523648 0.0263643 6.09089e-05 0.015205 0.0110984
6612 6.612 -0.0259998 -0.0523667 0.0263669 6.12408e-05 0.0152073 0.0110984
6613 6.613 -0.0259991 -0.0523686 0.0263695 6.15735e-05 0.0152096 0.0110983
6614 6.614 -0.0259984 -0.0523705 0.0263721 6.19069e-05 0.0152119 0.0110983
6615 6.615 -0.0259978 -0.0523725 0.0263747 6.22412e-05 0.0152142 0.0110982
6616 6.616 -0.0259971 -0.0523744 0.0263773 6.25762e-05 0.0152165 0.0110982
6617 6.617 -0.0259964 -0.0523763 0.0263798 6.29121e-05 0.0152188 0.0110982
6618 6.618 -0.0259957 -0.0523781 0.0263824 6.32487e-05 0.015221 0.0110981
6619 6.619 -0.0259951 -0.05238 0.026385 6.3586e-05 0.0152233 0.0110981
6620 6.62 -0.0259944 -0.0523819 0.0263875 6.39242e-05 0.0152255 0.0110981
6621 6.621 -0.0259937 -0.0523838 0.02639 6.42631e-05 0.0152277 0.0110981
6622 6.622 -0.025993 -0.0523856 0.0263926 6.46028e-05 0.0152299 0.0110981
6623 6.623 -0.0259924 -0.0523875 0.0263951 6.49432e-05 0.0152321 0.011098
6624 6.624 -0.0259917 -0.0523893 0.0263976 6.52844e-05 0.0152343 0.011098
6625 6.625 -0.025991 -0.0523911 0.0264001 6.56264e-05 0.0152365 0.011098
6626 6.626 -0.0259903 -0.052393 0.0264026 6.59691e-05 0.0152386 0.011098
6627 6.627 -0.0259897 -0.0523948 0.0264051 6.63125e-05 0.0152408 0.011098
6628 6.628 -0.025989 -0.0523966 0.0264076 6.66567e-05 0.0152429 0.011098
6629 6.629 -0.0259883 -0.0523984 0.0264101 6.70016e-05 0.0152451 0.011098
6630 6.63 -0.0259876 -0.0524002 0.0264125 6.73473e-05 0.0152472 0.011098
6631 6.631 -0.025987 -0.052402 0.026415 6.76937e-05 0.0152493 0.011098
6632 6.632 -0.0259863 -0.0524037 0.0264174 6.80408e-05 0.0152514 0.011098
6633 6.633 -0.0259856 -0.0524055 0.0264199 6.83886e-05 0.0152535 0.011098
6634 6.634 -0.0259849 -0.0524072 0.0264223 6.87372e-05 0.0152555 0.0110981
6635 6.635 -0.0259843 -0.052409 0.0264247 6.90864e-05 0.0152576 0.0110981
6636 6.636 -0.0259836 -0.0524107 0.0264271 6.94364e-05 0.0152596 0.0110981
6637 6.637 -0.0259829 -0.0524125 0.0264296 6.97871e-05 0.0152616 0.0110981
6638 6.638 -0.0259822 -0.0524142 0.026432 7.01384e-05 0.0152637 0.0110982
6639 6.639 -0.0259816 -0.0524159 0.0264343 7.04905e-05 0.0152657 0.0110982
6640 6.64 -0.0259809 -0.0524176 0.0264367 7.08433e-05 0.0152677 0.0110982
6641 6.641 -0.0259802 -0.0524193 0.0264391 7.11967e-05 0.0152696 0.0110983
6642 6.642 -0.0259795 -0.052421 0.0264415 7.15508e-05 0.0152716 0.0110983
6643 6.643 -0.0259788 -0.0524227 0.0264438 7.19057e-05 0.0152736 0.0110983
6644 6.644 -0.0259782 -0.0524243 0.0264461 7.22611e-05 0.0152755 0.0110984
6645 6.645 -0.0259775 -0.052426 0.0264485 7.26173e-05 0.0152774 0.0110984
6646 6.646 -0.0259768 -0.0524276 0.0264508 7.29741e-05 0.0152793 0.0110985
6647 6.647 -0.0259761 -0.0524293 0.0264531 7.33316e-05 0.0152812 0.0110985
6648 6.648 -0.0259755 -0.0524309 0.0264554 7.36898e-05 0.0152831 0.0110986
6649 6.649 -0.0259748 -0.0524325 0.0264577 7.40486e-05 0.015285 0.0110987
6650 6.65 -0.0259741 -0.0524341 0.02646 7.4408e-05 0.0152869 0.0110987
6651 6.651 -0.0259734 -0.0524357 0.0264623 7.47681e-05 0.0152887 0.0110988
6652 6.652 -0.0259727 -0.0524373 0.0264646 7.51289e-05 0.0152906 0.0110989
6653 6.653 -0.0259721 -0.0524389 0.0264668 7.54902e-05 0.0152924 0.0110989
6654 6.654 -0.0259714 -0.0524405 0.0264691 7.58522e-05 0.0152942 0.011099
6655 6.655 -0.0259707 -0.052442 0.0264713 7.62149e-05 0.015296 0.0110991
6656 6.656 -0.02597 -0.0524436 0.0264735 7.65781e-05 0.0152978 0.0110992
6657 6.657 -0.0259693 -0.0524451 0.0264758 7.6942e-05 0.0152996 0.0110993
6658 6.658 -0.0259687 -0.0524466 0.026478 7.73065e-05 0.0153013 0.0110994
6659 6.659 -0.025968 -0.0524482 0.0264802 7.76716e-05 0.0153031 0.0110994
6660 6.66 -0.0259673 -0.0524497 0.0264824 7.80373e-05 0.0153048 0.0110995
6661 6.661 -0.0259666 -0.0524512 0.0264845 7.84036e-05 0.0153065 0.0110996
6662 6.662 -0.025966 -0.0524527 0.0264867 7.87705e-05 0.0153082 0.0110997
6663 6.663 -0.0259653 -0.0524541 0.0264889 7.9138e-05 0.0153099 0.0110998
6664 6.664 -0.0259646 -0.0524556 0.026491 7.95061e-05 0.0153116 0.0110999
6665 6.665 -0.0259639 -0.0524571 0.0264932 7.98748e-05 0.0153132 0.0111
6666 6.666 -0.0259632 -0.0524585 0.0264953 8.0244e-05 0.0153149 0.0111002
6667 6.667 -0.0259625 -0.05246 0.0264974 8.06139e-05 0.0153165 0.0111003
6668 6.668 -0.0259619 -0.0524614 0.0264995 8.09843e-05 0.0153181 0.0111004
6669 6.669 -0.0259612 -0.0524628 0.0265016 8.13552e-05 0.0153198 0.0111005
6670 6.67 -0.0259605 -0.0524642 0.0265037 8.17267e-05 0.0153213 0.0111006
6671 6.671 -0.0259598 -0.0524656 0.0265058 8.20988e-05 0.0153229 0.0111008
6672 6.672 -0.0259591 -0.052467 0.0265079 8.24714e-05 0.0153245 0.0111009
6673 6.673 -0.0259585 -0.0524684 0.0265099 8.28446e-05 0.015326 0.011101
6674 6.674 -0.0259578 -0.0524697 0.026512 8.32183e-05 0.0153276 0.0111012
6675 6.675 -0.0259571 -0.0524711 0.026514 8.35925e-05 0.0153291 0.0111013
6676 6.676 -0.0259564 -0.0524724 0.026516 8.39673e-05 0.0153306 0.0111014
6677 6.677 -0.0259557 -0.0524738 0.026518 8.43426e-05 0.0153321 0.0111016
6678 6.678 -0.0259551 -0.0524751 0.02652 8.47185e-05 0.0153336 0.0111017
6679 6.679 -0.0259544 -0.0524764 0.026522 8.50948e-05 0.0153351 0.0111019
6680 6.68 -0.0259537 -0.0524777 0.026524 8.54717e-05 0.0153365 0.011102
6681 6.681 -0.025953 -0.052479 0.026526 8.5849e-05 0.0153379 0.0111022
6682 6.682 -0.0259523 -0.0524803 0.0265279 8.62269e-05 0.0153394 0.0111023
6683 6.683 -0.0259516 -0.0524815 0.0265299 8.66053e-05 0.0153408 0.0111025
6684 6.684 -0.025951 -0.0524828 0.0265318 8.69841e-05 0.0153422 0.0111027
6685 6.685 -0.0259503 -0.052484 0.0265337 8.73635e-05 0.0153435 0.0111028
6686 6.686 -0.0259496 -0.0524853 0.0265357 8.77433e-05 0.0153449 0.011103
6687 6.687 -0.0259489 -0.0524865 0.0265376 8.81236e-05 0.0153463 0.0111032
6688 6.688 -0.0259482 -0.0524877 0.0265395 8.85044e-05 0.0153476 0.0111033
6689 6.689 -0.0259476 -0.0524889 0.0265413 8.88856e-05 0.0153489 0.0111035
6690 6.69 -0.0259469 -0.0524901 0.0265432 8.92673e-05 0.0153502 0.0111037
6691 6.691 -0.0259462 -0.0524912 0.0265451 8.96495e-05 0.0153515 0.0111039
6692 6.692 -0.0259455 -0.0524924 0.0265469 9.00321e-05 0.0153528 0.0111041
6693 6.693 -0.0259448 -0.0524936 0.0265487 9.04152e-05 0.0153541 0.0111043
6694 6.694 -0.0259441 -0.0524947 0.0265506 9.07987e-05 0.0153553 0.0111045
6695 6.695 -0.0259435 -0.0524958 0.0265524 9.11827e-05 0.0153565 0.0111047
6696 6.696 -0.0259428 -0.0524969 0.0265542 9.15671e-05 0.0153578 0.0111049
6697 6.697 -0.0259421 -0.052498 0.026556 9.19519e-05 0.015359 0.0111051
6698 6.698 -0.0259414 -0.0524991 0.0265577 9.23371e-05 0.0153601 0.0111053
6699 6.699 -0.0259407 -0.0525002 0.0265595 9.27228e-05 0.0153613 0.0111055
6700 6.7 -0.02594 -0.0525013 0.0265613 9.31089e-05 0.0153625 0.0111057
6701 6.701 -0.0259393 -0.0525023 0.026563 9.34953e-05 0.0153636 0.0111059
6702 6.702 -0.0259387 -0.0525034 0.0265647 9.38822e-05 0.0153647 0.0111061
6703 6.703 -0.025938 -0.0525044 0.0265664 9.42695e-05 0.0153659 0.0111063
6704 6.704 -0.0259373 -0.0525054 0.0265682 9.46572e-05 0.015367 0.0111065
6705 6.705 -0.0259366 -0.0525065 0.0265698 9.50452e-05 0.015368 0.0111068
6706 6.706 -0.0259359 -0.0525075 0.0265715 9.54337e-05 0.0153691 0.011107
6707 6.707 -0.0259352 -0.0525084 0.0265732 9.58225e-05 0.0153702 0.0111072
6708 6.708 -0.0259346 -0.0525094 0.0265749 9.62117e-05 0.0153712 0.0111075
6709 6.709 -0.0259339 -0.0525104 0.0265765 9.66013e-05 0.0153722 0.0111077
6710 6.71 -0.0259332 -0.0525113 0.0265781 9.69912e-05 0.0153732 0.0111079
6711 6.711 -0.0259325 -0.0525123 0.0265798 9.73815e-05 0.0153742 0.0111082
6712 6.712 -0.0259318 -0.0525132 0.0265814 9.77721e-05 0.0153752 0.0111084
6713 6.713 -0.0259311 -0.0525141 0.026583 9.81631e-05 0.0153761 0.0111087
6714 6.714 -0.0259305 -0.052515 0.0265845 9.85544e-05 0.0153771 0.0111089
6715 6.715 -0.0259298 -0.0525159 0.0265861 9.8946e-05 0.015378 0.0111092
6716 6.716 -0.0259291 -0.0525167 0.0265877 9.9338e-05 0.0153789 0.0111094
6717 6.717 -0.0259284 -0.0525176 0.0265892 9.97303e-05 0.0153798 0.0111097
6718 6.718 -0.0259277 -0.0525185 0.0265907 0.000100123 0.0153807 0.0111099
6719 6.719 -0.025927 -0.0525193 0.0265923 0.000100516 0.0153816 0.0111102
6720 6.72 -0.0259263 -0.0525201 0.0265938 0.000100909 0.0153824 0.0111105
6721 6.721 -0.0259257 -0.0525209 0.0265953 0.000101303 0.0153833 0.0111107
